barcode,brand_id,category,categoryCode,cpgOid,name,topBrand,brandCode
5.11111E+11,601ac115be37ce2ead437551,Baking,BAKING,601ac114be37ce2ead437550,test brand @1612366101024,FALSE,
5.11112E+11,601c5460be37ce2ead43755f,Beverages,BEVERAGES,5332f5fbe4b03c9a25efd0ba,Starbucks,FALSE,STARBUCKS
5.11112E+11,601ac142be37ce2ead43755d,Baking,BAKING,601ac142be37ce2ead437559,test brand @1612366146176,FALSE,TEST BRANDCODE @1612366146176
5.11112E+11,601ac142be37ce2ead43755a,Baking,BAKING,601ac142be37ce2ead437559,test brand @1612366146051,FALSE,TEST BRANDCODE @1612366146051
5.11111E+11,601ac142be37ce2ead43755e,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1612366146827,FALSE,TEST BRANDCODE @1612366146827
5.11112E+11,601ac142be37ce2ead43755b,Baking,BAKING,601ac142be37ce2ead437559,test brand @1612366146091,FALSE,TEST BRANDCODE @1612366146091
5.11111E+11,601ac142be37ce2ead43755c,Baking,BAKING,601ac142be37ce2ead437559,test brand @1612366146133,FALSE,TEST BRANDCODE @1612366146133
5.11111E+11,5cdad0f5166eb33eb7ce0faa,Condiments & Sauces,,559c2234e4b06aca36af13c6,J.L. Kraft,,J.L. KRAFT
5.11112E+11,5ab15636e4b0be0a89bb0b07,Canned Goods & Soups,,5a734034e4b0d58f376be874,Campbell's Home Style,FALSE,CAMPBELLS HOME STYLE
5.11112E+11,5c408e8bcd244a1fdb47aee7,Baking,,59ba6f1ce4b092b29c167346,test,,TEST
5.11112E+11,5f4bf556be37ce0b4491554d,Baking,BAKING,5f4bf556be37ce0b44915549,test brand @1598813526777,,TEST BRANDCODE @1598813526777
5.11111E+11,57c08106e4b0718ff5fcb02c,,,5332f5f2e4b03c9a25efd0aa,MorningStar,,
5.11111E+11,588ba07be4b02187f85cdadd,Baking,,559c2234e4b06aca36af13c6,Calumet,FALSE,CALUMET
5.11111E+11,5d6413156d5f3b23d1bc790a,Magazines,,5d5d4fd16d5f3b23d1bc7905,Entertainment Weekly,,5.11111E+11
5.11112E+11,585a9611e4b03e62d1ce0e74,Breakfast & Cereal,,5332f5fbe4b03c9a25efd0ba,AUNT JEMIMA Syrup,FALSE,AUNT JEMIMA SYRUP
5.11111E+11,57e5820ce4b0ac389136a311,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Molson Canadian,FALSE,MOLSON
5.11112E+11,5fb6adb8be37ce522e165cb8,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,LotriminÂ®,FALSE,LOTRIMIN
5.11112E+11,5f358338be37ce443bf9d55a,Baking,BAKING,5f358338be37ce443bf9d557,test brand @1597342520277,,TEST BRANDCODE @1597342520277
5.11111E+11,5fb28549be37ce522e165cb5,Baking,BAKING,5fb28549be37ce522e165cb4,test brand @1605535049181,FALSE,
5.11111E+11,592486bfe410d61fcea3d139,Beauty,,5332f5f6e4b03c9a25efd0b4,ST. IVES,FALSE,ST IVES
5.11111E+11,5c4699f387ff3577e203ea29,Baby,,55b62995e4b0d8e685c14213,Chris Image Test,,CHRISIMAGE
5.11111E+11,5da6071ea60b87376833e34d,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Alka-SeltzerÂ®,,ALKA SELTZER
5.11112E+11,57ebc011e4b0ac389136a335,Condiments & Sauces,,559c2234e4b06aca36af13c6,Jack Daniel's,FALSE,JACK DANIEL'S BARBECUE
5.11111E+11,5332f5fee4b03c9a25efd0bd,,,53e10d6368abd3c7065097cc,Bottled Starbucks,,
5.11112E+11,5332fa7ce4b03c9a25efd22e,,,5332f5ebe4b03c9a25efd0a8,Full Throttle,,
5.11112E+11,5e9f18bfbe37ce3e45b6a77f,Baking,BAKING,5e9f12f5be37ce3e45b6a77e,PopUp Brand A,,
5.11111E+11,592486bee410d61fcea3d133,Frozen,,5332f5f6e4b03c9a25efd0b4,MAGNUM Ice Cream,FALSE,MAGNUM Ice Cream
5.11111E+11,5d66d71fa3a018093ab34728,Magazines,,5d5d4fd16d5f3b23d1bc7905,Elegant Homes Magazine,,5.11111E+11
5.11111E+11,5f493e72be37ce64d0ae36c6,Baking,BAKING,5f493e72be37ce64d0ae36c2,test brand @1598635634882,,TEST BRANDCODE @1598635634882
5.11111E+11,5f4936ddbe37ce52f8314fd9,Baking,BAKING,5f4936dcbe37ce52f8314fd8,test brand @1598633693011,,
5.11111E+11,57ebc2e7e4b0ac389136a34b,Grocery,,559c2234e4b06aca36af13c6,Taco Bell,FALSE,TACO BELL
5.11112E+11,5fd2a0aebe37ce49eb72c0ee,Baking,BAKING,5fd2a0aebe37ce49eb72c0ed,test brand @1607639214411,FALSE,
5.11112E+11,5dc03596a60b873d6b0666cd,Breakfast & Cereal,,53e10d6368abd3c7065097cc,Frosted Cheeriosâ„¢,,FROSTED CHEERIOS
5.11112E+11,5f494c5f04db711dd8fe87e6,Baking,BAKING,5f494c5d04db711dd8fe87e2,test brand @1598639199674,,TEST BRANDCODE @1598639199674
5.11111E+11,5332f772e4b03c9a25efd125,,,5332f5f3e4b03c9a25efd0ae,Gold Medal,,
5.11111E+11,59dfaad1e4b0a56a2fa69abc,Baking,,559c2234e4b06aca36af13c6,GODIVA Instant Pudding Mix,FALSE,GODIVA DRY PACKAGED DESSERTS
5.11111E+11,5daf33e71dda2c3e1416ae93,Snacks,,5332f5f3e4b03c9a25efd0ae,LÃ„RABARâ„¢,,LARABAR
5.11111E+11,5f35a0babe37ce6853cff1ff,Baking,BAKING,5f35a0babe37ce6853cff1fd,test brand @1597350074333,,TEST BRANDCODE @1597350074333
5.11112E+11,5fd29590be37ce38bbbefb28,Baking,BAKING,5fd29590be37ce38bbbefb25,test brand @1607636368717,FALSE,TEST BRANDCODE @1607636368717
5.11112E+11,5fd3acb6be37ce0d9386bb40,Baking,BAKING,5fd3acb5be37ce0d9386bb3e,test brand @1607707830095,FALSE,TEST BRANDCODE @1607707830095
5.11112E+11,5bd200a6965c7d66d92731ea,Household,,550b2565e4b001d5e9e4146f,Cottonelle,FALSE,COTTONELLE
5.11111E+11,585a9675e4b03e62d1ce0e7f,Beverages,,5332f5fbe4b03c9a25efd0ba,Izze,FALSE,IZZE
5.11111E+11,5887a17ee4b02187f85cdad3,Beverages,,559c2234e4b06aca36af13c6,Mio,FALSE,MIO
5.11112E+11,5332f765e4b03c9a25efd11f,,,5332f5ebe4b03c9a25efd0a8,Glaceau vitaminwater,,
5.11112E+11,5d66d94d6d5f3b6188d4f04b,Magazines,,5d5d4fd16d5f3b23d1bc7905,Magnolia Journal Magazine,,5.11112E+11
5.11111E+11,5d66d2fd6d5f3b6188d4f045,Magazines,,5d5d4fd16d5f3b23d1bc7905,American Patchwork & Quilting Magazine,,QUILTING SPECIAL EDITION
5.11111E+11,5332f5f3e4b03c9a25efd0ad,,,5332f5f3e4b03c9a25efd0ae,Gree Giant,,
5.11111E+11,5fa1c567be37ce402c4618f1,Baking,BAKING,5fa1c567be37ce402c4618ef,test brand @1604437351617,FALSE,TEST BRANDCODE @1604437351617
5.11112E+11,5a5d1e76e4b0db471c2d0425,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Herman Joseph's,,HERMAN
5.11111E+11,55b630d9e4b0d8e685c1421f,,,55b62995e4b0d8e685c14213,Sundrop,,
5.11112E+11,5d602d9d6d5f3b23d1bc7907,Beverages,,5332f5fbe4b03c9a25efd0ba,Kevita Sparkling Drinks,,KEVITA
5.11112E+11,57ebbf75e4b0ac389136a32f,Frozen,,559c2234e4b06aca36af13c6,Delimex,FALSE,DELIMEX
5.11111E+11,5d2f68d96d5f3b107e208da4,Personal Care,,5332f5f6e4b03c9a25efd0b4,THE RIGHT TO SHOWER,,THE RIGHT TO SHOWER
5.11111E+11,592486bde410d61fcea3d124,Personal Care,,5332f5f6e4b03c9a25efd0b4,CARESS,FALSE,CARESS
5.11111E+11,5f16f536be37ce2b30061e27,Baking,BAKING,5f16f535be37ce2b30061e24,test brand @1595340086044,,TEST BRANDCODE @1595340086044
5.11112E+11,5332f6ede4b03c9a25efd0e5,,,5332f6ede4b03c9a25efd0e6,Blue Bunny,,
5.11111E+11,5332fa05e4b03c9a25efd1d6,,,5332f5f2e4b03c9a25efd0aa,Krave,,
5.11111E+11,5f3d6f44be37ce4ddbb1bb3e,Baking,BAKING,5f3d6f44be37ce4ddbb1bb3a,test brand @1597861700968,,TEST BRANDCODE @1597861700968
5.11111E+11,5c76d3cd95144c5375687b4f,Grocery,,5c76d20595144c5375687b4e,DASH-2249 Brand1,TRUE,TEST BRAND CODE
5.11111E+11,5f3ff223be37ce1c81aa1e11,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598026275245,,TEST BRANDCODE @1598026275245
5.11111E+11,5a8c36dbe4b0ccf165fac9e9,Canned Goods & Soups,,5a734034e4b0d58f376be874,Swanson,FALSE,SWANSON
5.11111E+11,55b630e1e4b0d8e685c14220,,,55b62995e4b0d8e685c14213,A&W Rootbeer,,
5.11111E+11,5f3ff222be37ce1c81aa1e0f,Baking,BAKING,5f3ff222be37ce1c81aa1e0c,test brand @1598026274668,,TEST BRANDCODE @1598026274668
5.11111E+11,5c76db7295144c5375687b50,Frozen,,5c76d20595144c5375687b4e,DASH-2249 Brand2,FALSE,DASH-2249 1
5.11112E+11,5da609991dda2c3e1416ae90,Health & Wellness,,53e10d6368abd3c7065097cc,ONE A DAYÂ® WOMENS,FALSE,5.11112E+11
5.11111E+11,5afda575e4b0c11cfecd49f9,Snacks,,5a734034e4b0d58f376be874,Kettle Brand,FALSE,KETTLE BRAND
5.11111E+11,5ab154dde4b0915382df761f,Canned Goods & Soups,,5a734034e4b0d58f376be874,Campbell's Soup at Hand,FALSE,CAMPBELLS SOUP AT HAND 
5.11112E+11,5f3e9195be37ce5a0e01b960,Baking,BAKING,5f3e9195be37ce5a0e01b95f,test brand @1597936021514,,
5.11111E+11,5fb82faebe37ce522e165ce9,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Rainbo,FALSE,RAINBO
5.11112E+11,57e58157e4b0ac389136a30a,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Crispin Cider Company,FALSE,CRISPIN
5.11111E+11,5fd3acb6be37ce0d9386bb41,Baking,BAKING,5fd3acb5be37ce0d9386bb3e,test brand @1607707830137,FALSE,TEST BRANDCODE @1607707830137
5.11111E+11,5e90a545ee7f2d70340f40d7,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,ClaritinÂ®,FALSE,CLARITINÂ®
5.11112E+11,5daf5e94a60b87376833e362,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Cookie Crispâ„¢,,COOKIE CRISP
5.11112E+11,5fb2852cbe37ce522e165caf,Baking,BAKING,5fb2852cbe37ce522e165cae,test brand @1605535020441,FALSE,TEST BRANDCODE @1605535020442
5.11112E+11,5332f743e4b03c9a25efd109,Snacks,,5332f5f2e4b03c9a25efd0aa,Keebler,,
5.11111E+11,5fa98944be37ce239d107100,Baking,BAKING,5fa98944be37ce239d1070ff,test brand @1604946244750,FALSE,TEST BRANDCODE @1604946244750
5.11111E+11,5afda65de4b0c11cfecd49fb,Snacks,,5a734034e4b0d58f376be874,SNYDERS OF HANOVER,FALSE,SNYDERS OF HANOVER
5.11112E+11,5332fa7ee4b03c9a25efd230,,,5332f5ebe4b03c9a25efd0a8,Powerade,,
5.11111E+11,57ebbfafe4b0ac389136a332,Condiments & Sauces,,559c2234e4b06aca36af13c6,Good Seasons,FALSE,GOOD SEASONS
5.11111E+11,5f493682be37ce52f8314fce,Baking,BAKING,5f493682be37ce52f8314fcb,test brand @1598633602279,,TEST BRANDCODE @1598633602279
5.11112E+11,57ace91ae4b057c992a316ac,,,57ace90fe4b057c992a316ab,Pizza Pizza Pizza,,
5.11111E+11,5a5d2431e4b06ba572cf24a1,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Revolver,,REVOLVER
5.11112E+11,57e5810ce4b0ac389136a307,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Keystone Light,FALSE,KEYSTONE LIGHT
5.11112E+11,5332f5f2e4b03c9a25efd0ab,,,5332f5f3e4b03c9a25efd0ac,Our Family,,
5.11112E+11,5db9f9cca60b87376833e36b,Snacks,,5332f5f3e4b03c9a25efd0ae,Fruit Roll-Upsâ„¢,,BETTY CROCKER FRUIT ROLL UPS
5.11111E+11,5fd2a0c0be37ce49eb72c0f4,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1607639232356,FALSE,TEST BRANDCODE @1607639232356
5.11111E+11,5aa1b41de4b086c8aad5e096,Condiments & Sauces,,559c2234e4b06aca36af13c6,MOMOFUKU Sauce,FALSE,MOMOFUKU
5.11112E+11,592486bee410d61fcea3d136,Frozen,,5332f5f6e4b03c9a25efd0b4,POPSICLE,FALSE,POPSICLE
5.11111E+11,5332f603e4b03c9a25efd0be,Beverages,,5332f5fbe4b03c9a25efd0ba,Mug Root Beer,FALSE,MUG Root Beer
5.11112E+11,5afda699e4b0c11cfecd49fd,Snacks,,5a734034e4b0d58f376be874,Tom's,FALSE,TOMS
5.11111E+11,5fc54c0bbe37ce1911dbb3b5,Baking,BAKING,5fc54c0abe37ce1911dbb3b1,test brand @1606765579244,FALSE,TEST BRANDCODE @1606765579244
5.11112E+11,5f358338be37ce443bf9d55b,Baking,BAKING,5f358338be37ce443bf9d557,test brand @1597342520305,,TEST BRANDCODE @1597342520305
5.11111E+11,592486bfe410d61fcea3d137,Dairy,,53e10d6368abd3c7065097cc,PROMISE,,PROMISE
5.11111E+11,5a4d2295e4b0d5c3fd86b679,Snacks,,5332f5fbe4b03c9a25efd0ba,OFF THE EATEN PATH,,OFF THE EATEN PATH
5.11111E+11,5f628216be37ce78e6e2efaf,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1600291350125,,TEST BRANDCODE @1600291350125
5.11111E+11,5332f9fce4b03c9a25efd1cd,,,5332f5f2e4b03c9a25efd0aa,Honey Smacks,,
5.11111E+11,5f9770bfbe37ce03d08a2d85,Baking,BAKING,5f9770bfbe37ce03d08a2d83,test brand @1603760319758,,TEST BRANDCODE @1603760319758
5.11111E+11,57ebc293e4b0ac389136a345,Frozen,,559c2234e4b06aca36af13c6,Nancy's,FALSE,NANCY'S
5.11112E+11,5f513e9ebe37ce21f1287c00,Baking,BAKING,5f513e9ebe37ce21f1287bff,test brand @1599159966676,,
5.11112E+11,5332f7b8e4b03c9a25efd145,,,5332f7a7e4b03c9a25efd134,Stella Artois,,
5.11112E+11,5ab153fee4b0915382df761e,Canned Goods & Soups,,5a734034e4b0d58f376be874,Campbell's Chunky Maxx,FALSE,CAMPBELLS CHUNKY MAXX
5.11111E+11,5aa1b5b9e4b05a92fc9b1631,Condiments & Sauces,,559c2234e4b06aca36af13c6,FOOD NETWORK KITCHEN INSPIRATIONS,FALSE,FOOD NETWORK KITCHEN INSPIRATIONS
5.11111E+11,5f3e9172be37ce5a0e01b954,Baking,BAKING,5f3e9172be37ce5a0e01b952,test brand @1597935986390,,TEST BRANDCODE @1597935986390
5.11111E+11,5f4936ddbe37ce52f8314fdc,Baking,BAKING,5f4936ddbe37ce52f8314fda,test brand @1598633693744,,TEST BRANDCODE @1598633693744
5.11111E+11,57c0829ce4b0718ff5fcb03a,,,5332f7a7e4b03c9a25efd134,Victoria,,
5.11112E+11,5a4d244ae4b0bcb2c74ea77f,Snacks,,5332f5fbe4b03c9a25efd0ba,SABRITAS,,SABRITAS
5.11112E+11,57ebbfa1e4b0ac389136a330,Beverages,,559c2234e4b06aca36af13c6,Gevalia,FALSE,GEVALIA KAFFE
5.11111E+11,5f43faabbe37ce3ef3fd3715,Baking,BAKING,5f43faabbe37ce3ef3fd3714,test brand @1598290603501,,TEST BRANDCODE @1598290603501
5.11112E+11,59d550f4e4b090070b009534,Dairy,,559c2234e4b06aca36af13c6,"O, That's Good!",FALSE,O THAT'S GOOD
5.11112E+11,585a9645e4b03e62d1ce0e79,Snacks,,5332f5fbe4b03c9a25efd0ba,Chester's,TRUE,CHESTER'S
5.11111E+11,585a968ee4b03e62d1ce0e82,Snacks,,5332f5fbe4b03c9a25efd0ba,Miss Vickies,,MISS VICKIE'S
5.11112E+11,5d2f6b82a3a01810a2174aed,Condiments & Sauces,,5332f5f6e4b03c9a25efd0b4,SIR KENSINGTON'S,,SIR KENSINGTON'S
5.11111E+11,5fa98944be37ce239d1070fe,Baking,BAKING,5fa98944be37ce239d1070fd,test brand @1604946244133,FALSE,
5.11112E+11,5332f9f2e4b03c9a25efd1c8,,,5332f5f2e4b03c9a25efd0aa,Crispix,,
5.11112E+11,55a41b55e4b0d0a65b3692ef,,,55a41b4be4b0d0a65b3692ee,NessAlla,,
5.11111E+11,5887a372e4b02187f85cdad9,Snacks,,5332f5fbe4b03c9a25efd0ba,Doritos,TRUE,DORITOS
5.11111E+11,57ed0697e4b072ac2294b8f2,Condiments & Sauces,,559c2234e4b06aca36af13c6,A.1.,TRUE,A.1.
5.11111E+11,55b630c2e4b0d8e685c1421d,,,55b62995e4b0d8e685c14213,RC Cola,,
5.11111E+11,5332f605e4b03c9a25efd0c0,,,5332f5fbe4b03c9a25efd0ba,Amp,,
5.11111E+11,5f43faabbe37ce3ef3fd3716,Baking,BAKING,5f43faabbe37ce3ef3fd3714,test brand @1598290603587,,TEST BRANDCODE @1598290603587
5.11112E+11,5d66de49a3a018093ab3472a,Beverages,,5332f5fbe4b03c9a25efd0ba,Looza Fruit Juices,,LOOZA JUICES
5.11111E+11,5da605dc1dda2c3e1416ae83,Health & Wellness,,5d9b4f591dda2c6225a284aa,AleveÂ®,,ALEVE
5.11112E+11,5e3876bfee7f2d697e835bd3,Beauty,,5e28b81cee7f2d697e835bcd,Soft-Sheen Carson - Hair Color,,SOFT-SHEEN CARSON - HAIR COLOR
5.11111E+11,5fa98945be37ce239d107104,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1604946245498,FALSE,TEST BRANDCODE @1604946245499
5.11112E+11,57ebc11fe4b0ac389136a33a,Baking,,559c2234e4b06aca36af13c6,Kraft Caramels,FALSE,
5.11112E+11,5f494c5f04db711dd8fe87e5,Baking,BAKING,5f494c5d04db711dd8fe87e2,test brand @1598639199117,,TEST BRANDCODE @1598639199117
5.11111E+11,5bd201a990fa074576779a19,Baby,,550b2565e4b001d5e9e4146f,Pull-Ups,FALSE,PULL UPS
5.11111E+11,5fb2852cbe37ce522e165cb1,Baking,BAKING,5fb2852cbe37ce522e165cae,test brand @1605535020629,FALSE,TEST BRANDCODE @1605535020629
5.11111E+11,5332f60ce4b03c9a25efd0c3,Beverages,,5332f5fbe4b03c9a25efd0ba,Brisk Iced Tea,FALSE,BRISK
5.11112E+11,5a7e0604e4b0aedb3b84afd3,Beverages,,55b62995e4b0d8e685c14213,Chris Brand XYZ,,CHRISXYZ
5.11111E+11,5332f9f2e4b03c9a25efd1c7,,,5332f5f2e4b03c9a25efd0aa,All-Bran,,
5.11111E+11,57ebbd44e4b0ac389136a32d,Condiments & Sauces,,559c2234e4b06aca36af13c6,Bull's Eye,FALSE,BULL'S-EYE
5.11112E+11,592486bee410d61fcea3d12f,Frozen,,5332f5f6e4b03c9a25efd0b4,KLONDIKE,FALSE,KLONDIKE
5.11112E+11,592486bee410d61fcea3d12a,Frozen,,53e10d6368abd3c7065097cc,FRUTTARE,,FRUTTARE
5.11111E+11,5da60576a60b87376833e349,Health & Wellness,,53e10d6368abd3c7065097cc,AFRINÂ® NO DRIP PUMP MISTS,,5.11111E+11
5.11111E+11,5332f5f5e4b03c9a25efd0b0,,,5332f5f3e4b03c9a25efd0ae,Betty Crocker,,
5.11112E+11,580dff9fe4b0f32b2de21382,Baking,,559c2234e4b06aca36af13c6,Knox Gelatin,FALSE,KNOX
5.11112E+11,5da608131dda2c3e1416ae8a,Health & Wellness,,53e10d6368abd3c7065097cc,ClaritinÂ® ADULTS,,5.11112E+11
5.11112E+11,588b9f8fe4b02187f85cdada,Snacks,,559c2234e4b06aca36af13c6,Planters,FALSE,PLANTERS
5.11112E+11,592486bde410d61fcea3d127,Personal Care,PERSONAL_CARE,5332f5f6e4b03c9a25efd0b4,DEGREE,FALSE,DEGREE
5.11111E+11,5a4d23dae4b0bcb2c74ea77e,Beverages,,5332f5fbe4b03c9a25efd0ba,Caleb's Kola,FALSE,CALEB'S KOLA
5.11111E+11,5d66dc946d5f3b6188d4f04e,Beverages,,5332f5fbe4b03c9a25efd0ba,Lemon Lemon Sparkling Drinks,,LEMON LEMON
5.11111E+11,592486bfe410d61fcea3d140,Personal Care,PERSONAL_CARE,5332f5f6e4b03c9a25efd0b4,VASELINE,FALSE,VASELINE
5.11111E+11,5d658ff3a3a018514994f432,Magazines,,53e10d6368abd3c7065097cc,Cooking Light Magazine,,5.11111E+11
5.11112E+11,5fcda494be37ce688e08b0cc,Baking,BAKING,5fcda494be37ce688e08b0cb,test brand @1607312532178,FALSE,TEST BRANDCODE @1607312532178
5.11112E+11,5ef4f667be37ce2efae842ea,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,5eebc5412455c97a877ef382,Pinesol,,PINESOL
5.11111E+11,55b6308ee4b0d8e685c1421a,,,55b62995e4b0d8e685c14213,Snapple,,
5.11112E+11,5332f760e4b03c9a25efd11b,,,5332f5ebe4b03c9a25efd0a8,Honest Ade,,
5.11111E+11,5f16f536be37ce2b30061e29,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1595340086791,,TEST BRANDCODE @1595340086791
5.11111E+11,5d642dbfa3a018514994f42e,Magazines,,5d5d4fd16d5f3b23d1bc7905,Shape,,5.11111E+11
5.11111E+11,5e3875d2ee7f2d697e835bce,Beauty,,5e28b81cee7f2d697e835bcd,Essie,,ESSIE
5.11111E+11,5332f9f3e4b03c9a25efd1c9,,,5332f5f2e4b03c9a25efd0aa,Pop-tarts,,
5.11111E+11,5c45f91b87ff3552f950f027,Grocery,,5c45f8b087ff3552f950f026,Brand1,TRUE,987654321
5.11112E+11,58861c7d4e8d0d20bc42c4d6,Snacks,,559c2234e4b06aca36af13c6,Jell-O Refrigerated Pudding & Gelatin,FALSE,
5.11112E+11,55b630fde4b0d8e685c14223,,,55b62995e4b0d8e685c14213,Diet Dr. Pepper,,
5.11111E+11,5ab158e8e4b0915382df7622,Canned Goods & Soups,,5a734034e4b0d58f376be874,Campbell's Well Yes!,FALSE,CAMPBELLS WELL YES
5.11112E+11,5fcda494be37ce688e08b0cf,Baking,BAKING,5fcda494be37ce688e08b0cb,test brand @1607312532304,FALSE,TEST BRANDCODE @1607312532304
5.11111E+11,5f3ff222be37ce1c81aa1e0e,Baking,BAKING,5f3ff222be37ce1c81aa1e0c,test brand @1598026274643,,TEST BRANDCODE @1598026274643
5.11112E+11,5f772952be37ce6b592e90d2,Baking,BAKING,5f772951be37ce6b592e90d1,test brand @1601644881995,,TEST BRANDCODE @1601644881995
5.11112E+11,5fa1c568be37ce402c4618f6,Baking,BAKING,5fa1c568be37ce402c4618f5,test brand @1604437352935,FALSE,
5.11111E+11,5fb82236be37ce522e165cdf,,,5fb6b608be37ce522e165cb9,Beef Steak,FALSE,BEEF STEAK
5.11111E+11,5a02188be4b00d6a5ccb394d,Beauty,,5332f5f6e4b03c9a25efd0b4,POND'S,FALSE,POND'S
5.11112E+11,5e387617ee7f2d697e835bd0,Beauty,,5e28b81cee7f2d697e835bcd,Lâ€™Oreal Paris - Cosmetics,,Lâ€™OREAL PARIS - COSMETICS
5.11112E+11,57ebc2ace4b0ac389136a346,Deli,,559c2234e4b06aca36af13c6,P3,FALSE,
5.11112E+11,5da6094ca60b87376833e357,Health & Wellness,,53e10d6368abd3c7065097cc,ONE A DAYÂ® MENS,,5.11112E+11
5.11112E+11,5f16f536be37ce2b30061e28,Baking,BAKING,5f16f535be37ce2b30061e24,test brand @1595340086078,,TEST BRANDCODE @1595340086078
5.11112E+11,5f872b84be37ce66db5dd97a,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1602694020787,,TEST BRANDCODE @1602694020787
5.11112E+11,585a9726e4b03e62d1ce0e95,Beverages,,53e10d6368abd3c7065097cc,Tazo,,
5.11112E+11,5f7ba645be37ce23081c528d,Baking,BAKING,5f7ba644be37ce23081c5289,test brand @1601939013649,,TEST BRANDCODE @1601939013649
5.11112E+11,5332f7d3e4b03c9a25efd14e,Snacks,,5332f5f2e4b03c9a25efd0aa,Cheez-It,,
5.11111E+11,5f504acabe37ce0b793c9418,Baking,BAKING,5f504acabe37ce0b793c9417,test brand @1599097546963,,
5.11112E+11,5afda3a8e4b03bf01c2a2967,Snacks,,5a734034e4b0d58f376be874,Snack Factory,FALSE,SNACK FACTORY
5.11111E+11,57c08294e4b0718ff5fcb039,,,5332f7a7e4b03c9a25efd134,Jupiler,,
5.11112E+11,5332f77ce4b03c9a25efd12a,,,5332f5f3e4b03c9a25efd0ae,Gardetto's,,
5.11111E+11,5332f9ede4b03c9a25efd1c2,,,5332f7ffe4b03c9a25efd16b,Danimals,,
5.11111E+11,58861c7e4e8d0d20bc42c4e2,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Miller 64,FALSE,MILLER64
5.11112E+11,592486bee410d61fcea3d12d,Dairy,,53e10d6368abd3c7065097cc,I CAN'T BELIEVE IT'S NOT BUTTER!,,I CAN'T BELIEVE IT'S NOT BUTTER!
5.11112E+11,5da608dfa60b87376833e354,Health & Wellness,,53e10d6368abd3c7065097cc,ONE A DAYÂ® ENERGY ,,5.11112E+11
5.11111E+11,5ffe3a87be37ce7aab2d4fd9,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610496647142,FALSE,TEST BRANDCODE @1610496647142
5.11112E+11,5ffe3a87be37ce7aab2d4fdb,Baking,BAKING,5ffe3a87be37ce7aab2d4fda,test brand @1610496647311,FALSE,
5.11112E+11,5ffe3a86be37ce7aab2d4fd7,Baking,BAKING,5ffe3a85be37ce7aab2d4fd4,test brand @1610496646289,FALSE,TEST BRANDCODE @1610496646289
5.11111E+11,5fff3a7abe37ce2bb793010e,Baking,BAKING,5fff3a7abe37ce2bb793010d,test brand @1610562170795,FALSE,
5.11112E+11,5ffe3a86be37ce7aab2d4fd8,Baking,BAKING,5ffe3a85be37ce7aab2d4fd4,test brand @1610496646345,FALSE,TEST BRANDCODE @1610496646345
5.11111E+11,5ffe3a86be37ce7aab2d4fd6,Baking,BAKING,5ffe3a85be37ce7aab2d4fd4,test brand @1610496646232,FALSE,TEST BRANDCODE @1610496646232
5.11111E+11,5ffe35eabe37ce5e01754c47,Baking,BAKING,5ffe35eabe37ce5e01754c45,test brand @1610495466218,FALSE,TEST BRANDCODE @1610495466218
5.11111E+11,5ffe347ebe37ce5e01754c3f,Baking,BAKING,5ffe347ebe37ce5e01754c3d,test brand @1610495102462,FALSE,TEST BRANDCODE @1610495102462
5.11112E+11,5ffe35eabe37ce5e01754c48,Baking,BAKING,5ffe35eabe37ce5e01754c45,test brand @1610495466250,FALSE,TEST BRANDCODE @1610495466250
5.11112E+11,57ebc28be4b0ac389136a344,Condiments & Sauces,,559c2234e4b06aca36af13c6,Miracle Whip,FALSE,KRAFT MIRACLE WHIP
5.11111E+11,58b59989e4b0857c2ddb7255,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Redd's Wicked,FALSE,
